property,seed,basis,arm,realization,alpha,baseline,corrected,delta,probe_r2_mean,coef_mae_mean,spearman_mean,frac_small,cond_median,cond_frac_gt_1e6,sens_delta,base_Frob,base_angErr,base_compMAE,base_eigMAE,base_elem,base_iso,base_magMAE,base_vecMAE,corr_Frob,corr_angErr,corr_compMAE,corr_eigMAE,corr_elem,corr_iso,corr_magMAE,corr_vecMAE
dipole,3,primary,shuffled,0,1000000.0,0.09526028,0.09516546734635274,-9.481004412729976e-05,-0.002874071245608123,0.10570255686936432,0.0003982827237745213,0.006482665262841242,1.0,0.0,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.8262496458375415,0.09516546734635274,,,,0.10591511469357559,0.19316690753742488
dipole,3,primary,shuffled,1,1000000.0,0.09526028,0.09516464414701288,-9.563324346716084e-05,-0.002838087427009084,0.10570092197517134,0.0004370312771402767,0.006482665262841242,1.0,0.0,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.8262496458335855,0.09516464414701288,,,,0.10591005444067957,0.19316545437727506
dipole,3,primary,shuffled,2,1000000.0,0.09526028,0.09516344458507782,-9.683280540222217e-05,-0.002781576973452493,0.10569808081672447,0.0018274425719954888,0.006482665262841242,1.0,0.0,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.826249645832017,0.09516344458507782,,,,0.10590321918543924,0.19316330533419218
dipole,3,primary,shuffled,3,1000000.0,0.09526028,0.0951641386968093,-9.613869367074146e-05,-0.002814415577414131,0.10569965300939124,0.00019678978070805178,0.006482665262841242,1.0,0.0,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.826249645832764,0.0951641386968093,,,,0.1059074196893704,0.19316449853295642
dipole,3,primary,shuffled,4,100000.0,0.09526028,0.09516308613436787,-9.719125611216961e-05,-0.0027961478148799124,0.10569684469041057,0.004216826709185398,0.006482665262841242,1.0,0.0,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.8262496458352615,0.09516308613436787,,,,0.10590429522258896,0.19316355059724744
dipole,3,secondary,null,0,,0.09526028,0.09526028,0.0,,,,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.826242,0.09526028,,,,0.106382206,0.1933459
dipole,3,secondary,tda,0,1000000.0,0.09526028,0.09518006240278126,-8.0214987698779e-05,1.8822159508768976e-07,1.5752383878795742,0.01535198043366126,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.83377284143248,0.09518006240278126,,,,0.10571309543142147,0.1932796464163327
dipole,3,secondary,random,0,1000000.0,0.09526028,0.09521267825905197,-4.759913142807215e-05,-3.3303250422574613e-06,1.5752105565272405,-0.0033503755628663,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.831581242467003,0.09521267825905197,,,,0.10592626180271343,0.19333323729040847
dipole,3,secondary,random,1,1e-06,0.09526028,0.10229957966840522,0.00703930227792518,-7.571768454820808e-06,1.5772001665222584,-0.0031756328429267074,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.973218874875793,0.10229957966840522,,,,0.11846522887152552,0.2079537153358879
dipole,3,secondary,random,2,10000.0,0.09526028,0.10128027012945184,0.006019992738971802,9.221731814353559e-06,1.576656131175289,-0.0009450049906152362,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.950011972143107,0.10128027012945184,,,,0.11689768020393591,0.20576886626128027
dipole,3,secondary,random,3,1000000.0,0.09526028,0.0952130898430032,-4.7187547476845726e-05,-4.148520075834365e-06,1.5752126264299344,-0.00553279933210311,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.831675423042675,0.0952130898430032,,,,0.10593549109974223,0.19332353920998566
dipole,3,secondary,random,4,1000000.0,0.09526028,0.09521541904199964,-4.485834848040604e-05,-3.5325961997845212e-06,1.5752155971087616,-0.0023308924744294777,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.831637265953127,0.09521541904199964,,,,0.10594791046190107,0.1933424102238171
dipole,3,secondary,shuffled,0,1000000.0,0.09526028,0.09536251900440272,0.0001022416139226795,-2.8007494787078238e-06,1.5752100898747725,-0.005011544267879055,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.836580062479038,0.09536251900440272,,,,0.10595770947856052,0.19364593968577118
dipole,3,secondary,shuffled,1,1000000.0,0.09526028,0.09536344178829365,0.00010316439781360431,-5.218254281273242e-06,1.5752290929070998,-0.0005640540089341104,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.836865487701311,0.09536344178829365,,,,0.10610750513721004,0.19365655703486506
dipole,3,secondary,shuffled,2,1000000.0,0.09526028,0.09524102303066992,-1.9254359810122468e-05,-1.4305754042117276e-06,1.5752002360561057,0.0007857109472713867,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.831140222974273,0.09524102303066992,,,,0.10610742701243303,0.19338676077033393
dipole,3,secondary,shuffled,3,1e-06,0.09526028,0.10453446973161679,0.009274192341136744,-9.545513979247744e-05,1.5784349966495996,-0.00020438689310402127,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.989654222473222,0.10453446973161679,,,,0.1234345433823139,0.21250815330391715
dipole,3,secondary,shuffled,4,1000000.0,0.09526028,0.09535551469877578,9.523730829573418e-05,7.398345425920402e-07,1.5752379291087362,0.0031429233072767133,0.006482665262841242,34601.6328360514,0.2012935248552305,,,4.826242,0.09526028,,,,0.106382206,0.1933459,,4.831497700745076,0.09535551469877578,,,,0.10637646842529717,0.19360893729918421
dipole,4,primary,null,0,,0.08958602,0.08958602,0.0,,,,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377407,0.08958602,,,,0.10211939,0.18198997
dipole,4,primary,tda,0,1000.0,0.08958602,0.08995780240598415,0.0003717828899929415,-0.02385918466458592,0.1023864366886463,-0.004143639891189537,0.007144468677145221,1.0,0.0,0.000293050978500492,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187412604,0.08995780240598415,,,,0.10359491990745841,0.18272084236282105
dipole,4,primary,random,0,1000000.0,0.08958602,0.09003027090866274,0.0004442513926715269,-0.0219248930880398,0.10258796153754374,-0.004900952104639518,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187897413,0.09003027090866274,,,,0.10388998111464542,0.1828577104755205
dipole,4,primary,random,1,1000000.0,0.08958602,0.0900301476764544,0.00044412816046318637,-0.02191298502246153,0.10258729919872425,-0.001439161190778563,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187899655,0.0900301476764544,,,,0.10388912361882112,0.18285749218850736
dipole,4,primary,random,2,100000.0,0.08958602,0.09003072617673545,0.00044470666074424015,-0.02195091955120443,0.10259194244532491,-0.003258724332393211,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.3774121878913075,0.09003072617673545,,,,0.1038930540826688,0.1828589753951835
dipole,4,primary,random,3,1000000.0,0.08958602,0.09003010589176182,0.0004440863757706054,-0.02191981793906206,0.10258713916042696,-0.0006681540580488247,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187895805,0.09003010589176182,,,,0.1038889950122098,0.18285728791609035
dipole,4,primary,random,4,1000000.0,0.08958602,0.09003012523254227,0.0004441057165510548,-0.021910395758243828,0.10258767038187706,0.00018402228983814399,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187895622,0.09003012523254227,,,,0.10388942473270861,0.18285730590114477
dipole,4,primary,shuffled,0,1000000.0,0.08958602,0.09002831075926962,0.00044229124327840874,-0.021855269946794653,0.10258211073774137,0.001541625134567043,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187895729,0.09002831075926962,,,,0.10388277012288301,0.18285386445811877
dipole,4,primary,shuffled,1,1000000.0,0.08958602,0.0900252778238832,0.0004392583078919876,-0.021747201557238194,0.10257351348637014,0.0015834368460702327,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187888379,0.0900252778238832,,,,0.10387249456366288,0.18284815231295268
dipole,4,primary,shuffled,2,1000000.0,0.08958602,0.09003108240033622,0.00044506288434500996,-0.02194532049622655,0.10259046003853295,0.0029127108127800167,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187899022,0.09003108240033622,,,,0.1038935387178101,0.1828593620586784
dipole,4,primary,shuffled,3,0.001,0.08958602,0.0900130608796086,0.0004270413636173892,-0.021330989043612636,0.1025498582692298,-7.290899120149584e-05,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187879486,0.0900130608796086,,,,0.10383425735468198,0.18282648269890486
dipole,4,primary,shuffled,4,1000000.0,0.08958602,0.09004064691897207,0.00045462740298085613,-0.02228850500489954,0.10261759332049163,-0.00174046728365406,0.007144468677145221,1.0,0.0,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377412187907081,0.09004064691897207,,,,0.10392586394143913,0.18287783020272613
dipole,4,secondary,null,0,,0.08958602,0.08958602,0.0,,,,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.377407,0.08958602,,,,0.10211939,0.18198997
dipole,4,secondary,tda,0,1000000.0,0.08958602,0.08968258936501915,9.656984902793597e-05,-8.639062564652633e-06,1.491185551729286,-0.00172311388373525,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.378494386631946,0.08968258936501915,,,,0.1024603854735307,0.18220566487784134
dipole,4,secondary,random,0,1000000.0,0.08958602,0.08972698975399808,0.00014097023800686836,-5.762816581341331e-06,1.4911045158997227,0.003763865472174794,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.378033550853909,0.08972698975399808,,,,0.10270352985836503,0.18227895325443183
dipole,4,secondary,random,1,1000000.0,0.08958602,0.08973088274054947,0.00014486322455825595,-4.405968551076296e-06,1.4911038975651427,0.005493669154283085,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.3782140878723,0.08973088274054947,,,,0.10266516403342274,0.1822712447097582
dipole,4,secondary,random,2,1000000.0,0.08958602,0.08975048121981251,0.00016446170382129754,-5.717031783425419e-06,1.4911124246682819,0.004235353178801914,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.378632590559645,0.08975048121981251,,,,0.10271127265159956,0.18231324311952007
dipole,4,secondary,random,3,1000000.0,0.08958602,0.08975539786073024,0.0001693783447390268,-1.1081267773604964e-05,1.4911147719686684,-0.0009899306992463012,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.378308251587818,0.08975539786073024,,,,0.10273391883870413,0.18231664523499655
dipole,4,secondary,random,4,100000.0,0.08958602,0.09142784971703574,0.0018418302010445309,2.2571975514066683e-05,1.491545758284708,0.004531729437485576,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.40431142538987,0.09142784971703574,,,,0.10600048229879938,0.1857575301455763
dipole,4,secondary,shuffled,0,1000000.0,0.08958602,0.08974722963481246,0.00016121011882125336,-1.3472607447143995e-05,1.4911821130549905,0.0022944690645740067,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.380106130168603,0.08974722963481246,,,,0.1024379043657573,0.18231296828766286
dipole,4,secondary,shuffled,1,1000000.0,0.08958602,0.09001719337728423,0.00043117386129301605,-2.0975844989834513e-06,1.4911194453306402,-0.0018641747997488849,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.376659513577948,0.09001719337728423,,,,0.10377866486345996,0.18285428882355384
dipole,4,secondary,shuffled,2,1000000.0,0.08958602,0.08977391249436908,0.00018789297837787378,-6.501769811873004e-06,1.4911110101157041,-0.006455416950943545,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.381763554967798,0.08977391249436908,,,,0.10258241505028877,0.18239491991880047
dipole,4,secondary,shuffled,3,1000000.0,0.08958602,0.09000175898825609,0.0004157394722648783,-1.0297822003050664e-05,1.4911621300944187,-0.0003737406774814229,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.381433011030625,0.09000175898825609,,,,0.103423618320278,0.18283172891257302
dipole,4,secondary,shuffled,4,1000000.0,0.08958602,0.08975718595019344,0.0001711664342022301,-1.7426438616056455e-05,1.491187600097564,-0.0008641423976522698,0.007144468677145221,34719.88141776237,0.20105286906821088,,,4.377407,0.08958602,,,,0.10211939,0.18198997,,4.379906469071171,0.08975718595019344,,,,0.10252048718851611,0.18233478517857465
polar,0,primary,null,0,,2.1734514,2.1734514,0.0,,,,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1734514,,,0.84136575,0.56307375,0.60791206,,
polar,0,primary,tda,0,1e-06,2.1734514,2.1723852800589234,-0.0010661435860961355,-0.13069687926759443,0.3171993504127433,0.10093371855111788,0.044416033691810186,93.40043050301233,0.0,0.008920755867320995,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1723852800589234,,,0.8361194017623252,0.5625702277787403,0.6059992912844432,,
polar,0,primary,random,0,100000.0,2.1734514,2.1889510631811766,0.015499639536157073,-0.15438432679482106,0.32312474244500067,0.0005656195855897295,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1889510631811766,,,0.8478357816995059,0.5664255100822468,0.6200237243969466,,
polar,0,primary,random,1,1000000.0,2.1734514,2.188938547204562,0.015487123559542404,-0.154367756931288,0.323120731494058,0.00543943492424785,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.188938547204562,,,0.8478278493503277,0.5664216568833228,0.6200175924960263,,
polar,0,primary,random,2,1000000.0,2.1734514,2.188944827775344,0.015493404130324517,-0.1543721749268534,0.3231231763581518,-0.002653435620017007,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.188944827775344,,,0.8478307249313535,0.5664230729140363,0.6200221044062509,,
polar,0,primary,random,3,1000000.0,2.1734514,2.188944230636653,0.015492806991633579,-0.1543691104883229,0.32312218450725827,-0.0007396676311655023,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.188944230636653,,,0.84783311904169,0.5664228862718954,0.6200214000097285,,
polar,0,primary,random,4,1000000.0,2.1734514,2.1889416726643303,0.015490249019310731,-0.15436958574923276,0.32312338637645444,-0.0009883048657223833,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1889416726643303,,,0.8478299407037597,0.5664221939563473,0.6200222935242892,,
polar,0,primary,shuffled,0,1000000.0,2.1734514,2.18916882693493,0.015717403289910337,-0.15468997840816057,0.3232209087937544,0.006213266983534162,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.18916882693493,,,0.8479548803039213,0.5664746214247084,0.620195051764088,,
polar,0,primary,shuffled,1,1000000.0,2.1734514,2.1889518735437634,0.015500449898743884,-0.1543611994961216,0.32312785657255594,-0.0007377136381272336,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1889518735437634,,,0.8478409300255316,0.5664242818553692,0.6200316013992333,,
polar,0,primary,shuffled,2,1000000.0,2.1734514,2.1885891893086162,0.015137765663596703,-0.15390566521903304,0.3229567421527585,-0.0022302943208043465,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1885891893086162,,,0.8476124262198083,0.5663408300285672,0.619724326124586,,
polar,0,primary,shuffled,3,100000.0,2.1734514,2.187952419937501,0.01450099629248136,-0.15310577112962542,0.3226467273279383,-0.002028646216303524,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.187952419937501,,,0.8471953899425136,0.5661956117689096,0.619166068348746,,
polar,0,primary,shuffled,4,1000000.0,2.1734514,2.1889227342369506,0.015471310591931076,-0.15429441857915216,0.32312505074483144,-0.0020105493976178513,0.044416033691810186,93.40043050301233,0.0,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1889227342369506,,,0.8478463096782147,0.5664192812524239,0.6200316946448668,,
polar,0,secondary,null,0,,2.1734514,2.1734514,0.0,,,,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1734514,,,0.84136575,0.56307375,0.60791206,,
polar,0,secondary,tda,0,1000000.0,2.1734514,2.1920064164344977,0.018554992789478142,-0.0002000205597172955,2.339894305194222,0.04179929156562085,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1920064164344977,,,0.8504487559942969,0.5673260947233123,0.623843586839743,,
polar,0,secondary,random,0,1000000.0,2.1734514,2.1956534480587053,0.022202024413685795,-0.0002206436402305556,2.3403799084792682,-0.001671937289836835,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1956534480587053,,,0.8539789363474688,0.5682396724778745,0.6260068643511193,,
polar,0,secondary,random,1,100000.0,2.1734514,2.2008224970180628,0.02737107337304323,-0.00022397592383394116,2.341872612198704,-0.0018349714476104733,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.2008224970180628,,,0.8566857152885514,0.569567379649113,0.6279135724508506,,
polar,0,secondary,random,2,1000000.0,2.1734514,2.195769800828733,0.022318377183713434,-0.00022305569730446395,2.340335526551811,0.00330707543478835,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.195769800828733,,,0.8540156424537918,0.5682642692154106,0.6260332062453352,,
polar,0,secondary,random,3,10000.0,2.1734514,2.2173912710208494,0.0439398473758299,-0.00028931029556578114,2.3447059809833477,-0.0006205843810519517,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.2173912710208494,,,0.8653760291096506,0.5737797502915989,0.6333410730505233,,
polar,0,secondary,random,4,1000000.0,2.1734514,2.195712247964821,0.022260824319801475,-0.00022232954861156617,2.3403816205914842,-0.0038612319992311355,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.195712247964821,,,0.8540224342206942,0.5682549771960111,0.6260577959383441,,
polar,0,secondary,shuffled,0,1000000.0,2.1734514,2.195894389899,0.02244296625398068,-0.00020878173079708073,2.340948393427774,-0.0015306491679999447,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.195894389899,,,0.8543364707222154,0.568267804359505,0.6263196066372089,,
polar,0,secondary,shuffled,1,1000000.0,2.1734514,2.1951730084206944,0.021721584775674874,-0.00021970735134435593,2.3406670716673035,0.002410619068983128,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1951730084206944,,,0.8542930173007542,0.5680874160416469,0.6264574663426474,,
polar,0,secondary,shuffled,2,1000000.0,2.1734514,2.196797264041708,0.023345840396688633,-0.00025045213046348547,2.3402626805205107,-0.003918080988583741,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.196797264041708,,,0.8540130286919974,0.5684986172818473,0.6264586296923323,,
polar,0,secondary,shuffled,3,100000.0,2.1734514,2.209682139920525,0.03623071627550534,-0.0002549763253841819,2.3410263802858706,-0.00014314558378139734,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.209682139920525,,,0.8630097455052184,0.5716320423522915,0.6363763463073644,,
polar,0,secondary,shuffled,4,100000.0,2.1734514,2.1915573901272305,0.018105966482210967,-0.00022697780389141498,2.3413274611232815,-0.0025614115918177497,0.044416033691810186,56283.003796496785,0.07914567195608031,,2.1734514,,,0.84136575,0.56307375,0.60791206,,,2.1915573901272305,,,0.8516604456225363,0.5671500553597447,0.6230091565183465,,
polar,1,primary,null,0,,2.2561216,2.2561216,0.0,,,,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2561216,,,0.8952295,0.5782895,0.6913309,,
polar,1,primary,tda,0,1000.0,2.2561216,2.29404253214545,0.037920896708438345,-0.18013037645031116,0.37197821535159226,-0.08017429504487886,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,-0.004810477816464154,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.29404253214545,,,0.9225373540654676,0.5867651113507232,0.7259090515449206,,
polar,1,primary,random,0,1000000.0,2.2561216,2.2405307546029487,-0.015590880834063015,-0.11940036835086953,0.34690834649566504,-0.0035470792977125975,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2405307546029487,,,0.8862112179180126,0.5745767139040816,0.6794296798399708,,
polar,1,primary,random,1,100000.0,2.2561216,2.240550829594103,-0.015570805842908708,-0.11942050870869703,0.346915843270919,-0.002675962147789716,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.240550829594103,,,0.8862276133004824,0.5745835357815323,0.6794385243050713,,
polar,1,primary,random,2,1000000.0,2.2561216,2.240528454308145,-0.01559318112886654,-0.11939674115409205,0.3469098286182735,0.00012879363991938981,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.240528454308145,,,0.8862109776180571,0.5745759415359568,0.6794313440515375,,
polar,1,primary,random,3,1000000.0,2.2561216,2.2405302653498684,-0.015591370087143286,-0.11939793790663678,0.34690777406899176,0.0011506938070277289,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2405302653498684,,,0.8862119156086881,0.5745772889458365,0.6794279804675241,,
polar,1,primary,random,4,1000000.0,2.2561216,2.240524806162121,-0.015596829274890922,-0.11939471273029267,0.34690707448606023,0.0013986379053069619,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.240524806162121,,,0.8862083810730713,0.5745755045542411,0.679426713883616,,
polar,1,primary,shuffled,0,10000.0,2.2561216,2.240025465208407,-0.016096170228604656,-0.11871731198117597,0.3467271135887488,-0.0050283580400740475,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.240025465208407,,,0.8858922997048724,0.5744597095958358,0.6790142913536019,,
polar,1,primary,shuffled,1,1000000.0,2.2561216,2.2405959734766485,-0.015525661960363202,-0.11948567093981477,0.346932296224228,-0.0036910098905953226,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2405959734766485,,,0.8862512436512622,0.5745924211827937,0.6794812960461656,,
polar,1,primary,shuffled,2,100000.0,2.2561216,2.2399873936186454,-0.016134241818366313,-0.11877260488850583,0.3466990515814805,0.0011694566080117938,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2399873936186454,,,0.8858386729419222,0.5744495550714492,0.6789591330108462,,
polar,1,primary,shuffled,3,1000000.0,2.2561216,2.2406761316189963,-0.01544550381801546,-0.1195032939729036,0.3469754693200965,0.00041795523672818146,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2406761316189963,,,0.8863499332565066,0.574609752035231,0.6795845071923402,,
polar,1,primary,shuffled,4,1000000.0,2.2561216,2.240512543080394,-0.015609092356617893,-0.11929925306837363,0.346914197505723,0.0016806606589536005,0.043754230277506204,92.81909467516417,1.5040986688726781e-05,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.240512543080394,,,0.8862483119482878,0.5745724457374496,0.6794476201153496,,
polar,1,secondary,null,0,,2.2561216,2.2561216,0.0,,,,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2561216,,,0.8952295,0.5782895,0.6913309,,
polar,1,secondary,tda,0,1000000.0,2.2561216,2.2674848454975045,0.01136321006049279,-0.00019891151713175015,2.1389450311004796,-0.05165785977799047,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.2674848454975045,,,0.9025183592872277,0.5808999040833333,0.7008241576279165,,
polar,1,secondary,random,0,1000000.0,2.2561216,2.256746322537612,0.000624687100600152,-0.000174064904608362,2.1359048898888973,-0.002434943419533109,0.043754230277506204,51055.73155922595,0.07406181845529067,,2.2561216,,,0.8952295,0.5782895,0.6913309,,,2.256746322537612,,,0.8950402596157595,0.5785073011335838,0.6902136121503342,,
